9	2	0	0	1	1	0	0	8	0
9	3	0	0	1	1	0	0	8	0
9	4	0	0	1	1	0	0	8	0
9	5	0	0	1	1	0	0	8	0
9	6	0	0	1	1	0	0	8	0
9	7	0	0	1	1	0	0	8	0
9	8	0	0	1	1	0	0	8	0
9	9	0	0	1	1	0	0	8	0
9	10	0	0	1	1	0	0	8	0
9	11	0	0	1	1	0	0	8	0
9	12	0	0	1	1	0	0	8	0
9	13	0	0	1	1	0	0	8	0
9	14	0	0	1	1	0	0	8	0
9	15	0	0	1	1	0	0	8	0
9	26	0	0	1	1	0	0	8	0
9	40	0	0	1	1	0	0	8	0
9	59	0	0	1	1	0	0	8	0
9	62	0	0	1	1	0	0	8	0
9	63	0	0	1	1	0	0	8	0
9	64	0	0	1	1	0	0	8	0
9	65	0	0	1	1	0	0	8	0
9	66	0	0	1	1	0	0	8	0
9	67	0	0	1	1	0	0	8	0
9	68	0	0	1	1	0	0	8	0
9	69	0	0	1	1	0	0	8	0
9	70	0	0	1	1	0	0	8	0
9	71	0	0	1	1	0	0	8	0
9	72	0	0	1	1	0	0	8	0
10	0	0	0	1	1	0	0	8	0
10	1	0	0	1	1	0	0	8	0
10	2	0	0	1	1	0	0	8	0
10	3	0	0	1	1	0	0	8	0
10	4	0	0	1	1	0	0	8	0
10	5	0	0	1	1	0	0	8	0
10	6	0	0	1	1	0	0	8	0
10	7	0	0	1	1	0	0	8	0
10	8	0	0	1	1	0	0	8	0
10	9	0	0	1	1	0	0	8	0
10	10	0	0	1	1	0	0	8	0
10	11	0	0	1	1	0	0	8	0
10	12	0	0	1	1	0	0	8	0
10	13	0	0	1	1	0	0	8	0
10	14	0	0	1	1	0	0	8	0
10	15	0	0	1	1	0	0	8	0
10	26	0	0	1	1	0	0	8	0
10	40	0	0	1	1	0	0	8	0
10	62	0	0	1	1	0	0	8	0
10	63	0	0	1	1	0	0	8	0
10	64	0	0	1	1	0	0	8	0
10	65	0	0	1	1	0	0	8	0
10	66	0	0	1	1	0	0	8	0
10	67	0	0	1	1	0	0	8	0
10	68	0	0	1	1	0	0	8	0
10	69	0	0	1	1	0	0	8	0
10	70	0	0	1	1	0	0	8	0
10	71	0	0	1	1	0	0	8	0
11	0	0	0	1	1	0	0	8	0
11	1	0	0	1	1	0	0	8	0
11	2	0	0	1	1	0	0	8	0
11	3	0	0	1	1	0	0	8	0
11	4	0	0	1	1	0	0	8	0
11	5	0	0	1	1	0	0	8	0
11	6	0	0	1	1	0	0	8	0
11	7	0	0	1	1	0	0	8	0
11	8	0	0	1	1	0	0	8	0
11	9	0	0	1	1	0	0	8	0
11	10	0	0	1	1	0	0	8	0
11	11	0	0	1	1	0	0	8	0
11	12	0	0	1	1	0	0	8	0
11	14	0	0	1	1	0	0	8	0
11	15	0	0	1	1	0	0	8	0
11	26	0	0	1	1	0	0	8	0
11	40	0	0	1	1	0	0	8	0
11	59	0	0	1	1	0	0	8	0
11	62	0	0	1	1	0	0	8	0
11	63	0	0	1	1	0	0	8	0
11	64	0	0	1	1	0	0	8	0
11	65	0	0	1	1	0	0	8	0
11	66	0	0	1	1	0	0	8	0
11	67	0	0	1	1	0	0	8	0
11	68	0	0	1	1	0	0	8	0
11	69	0	0	1	1	0	0	8	0
11	70	0	0	1	1	0	0	8	0
11	71	0	0	1	1	0	0	8	0
11	72	0	0	1	1	0	0	8	0
13	8	0	0	1	1	0	0	8	0
13	9	0	0	1	1	0	0	8	0
13	12	0	0	1	1	0	0	8	0
13	13	0	0	1	1	0	0	8	0
13	21	0	0	1	1	0	0	8	0
13	22	0	0	1	1	0	0	8	0
13	23	0	0	1	1	0	0	8	0
13	24	0	0	1	1	0	0	8	0
13	25	0	0	1	1	0	0	8	0
13	26	0	0	1	1	0	0	8	0
13	27	0	0	1	1	0	0	8	0
13	28	0	0	1	1	0	0	8	0
end


